RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
395152,"Texarkana, TX",234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109900,113800,117200,116500,122300,121100,129400,125e3,123200,116100,120500,125500,128300,125600,118800,115e3,113e3,114900,126900,142800,154500,149200,136800,126400,126800,127700,124500,124800,131600,140800,148700,137500,140500,124e3,128800,
394563,"Elizabethtown, KY",235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121600,120800,122700,123800,127800,124700,124900,122200,126600,126900,132200,132600,136300,134800,135600,129800,127300,135900,144200,141700,129100,133200,138500,148700,146900,146400,146100,136200,140300,136800,141400,143200,143100,152600,146100,151900,142800,
395221,"Wheeling, OH",236,,,,,,,,,,,,,,,,,,,,64300,62200,70200,70500,75300,72e3,70500,68800,71600,72100,73400,72e3,75700,75100,73800,75e3,72500,75500,66400,67300,62400,68400,69400,72600,70800,69e3,66500,63700,61e3,64100,69100,69300,65100,66700,71300,77e3,79700,76800,77600,77e3,80300,71700,75300,77300,92400,91700,90500,85500,82e3,83400,80300,74900,72700,80800,78900,80300,73200,80400,80800,86800,88800,85700,80700,79700,90500,92500,95100,87e3,83200,85300,83300,85400,78600,80400,83200,86800,89400,79600,76900,75400,87300,86900,90200,83800,87600,83300,83900,84900,83500,83100,82e3,84500,85700,82800,84700,88900,94e3,100100,109500,112800,113600,107e3,102e3,100600,98800,113e3,111800,114e3,99900,100100,98500,102300,102e3,99100,105100,
394598,"Florence, AL",237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109700,100300,100300,100300,101600,98800,94300,93400,94400,93700,108100,110300,112300,100300,104300,103900,100800,93600,91200,96500,96700,102400,100300,105100,103700,103900,103100,106800,108800,109900,114200,106400,108600,103200,107500,102500,104200,110900,112600,116100,119500,124600,123400,115800,113100,119600,132600,141200,134500,126700,,,,,,,,,,,
394639,"Grand Junction, CO",238,223100,222900,221e3,219e3,214800,216900,211600,215e3,207100,209e3,216900,225200,228700,224100,222e3,215e3,204100,196700,198e3,197700,194500,197500,200600,208100,203700,198900,189700,183200,182800,184600,182200,177800,166700,171500,174700,181100,176200,169400,162800,154200,152400,151200,152800,154300,153300,156400,156e3,160700,163900,168e3,177500,172500,171300,167500,172100,169600,163300,165200,168400,175100,172300,174100,170100,175e3,174100,176400,172100,170300,170800,176500,176400,179300,173400,176600,178400,180600,183200,180100,179600,180200,184400,186800,185900,181100,183700,183600,186900,181400,185900,189700,198800,196600,195700,193e3,197100,196200,198e3,195800,197500,199900,199500,201800,198700,205600,204e3,205400,202900,206e3,215e3,215e3,217500,209500,210100,209600,215400,218700,213e3,214200,219100,231200,233100,236600,239100,237300,230600,230300,232200,236100,230500,235500,244e3,254100,260600,255200,253900
395163,"Traverse City, MI",239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161900,163200,163200,154100,154600,158200,154900,156700,158700,158700,159600,177500,184e3,181800,168200,161900,166e3,164700,174600,175800,168400,171300,167900,179800,178300,183800,172500,170700,164400,174200,176200,183800,184600,184100,190100,191500,195300,195200,195e3,194600,192300,195300,195700,196500,193800,203700,198600,202100,206100,213200,217500,208700,211400,208100,206800,205700,209e3,21e4,215200,228e3,242500,238200,225200,21e4
394515,"Dalton, GA",240,,,,,,,,,,,,,89200,89300,84700,87600,87600,93800,94300,93900,92700,97e3,98400,92500,86800,86300,87800,90500,86300,90300,87900,84600,79600,77e3,82600,82500,79100,72e3,69800,70800,73800,78e3,73700,69700,65e3,66400,70500,73400,76400,77700,74900,77e3,78900,82600,80900,77700,77400,78700,85200,87700,86300,83200,80800,82100,83500,83700,82900,81300,82500,84600,85800,85100,87400,89500,92700,89900,90200,91200,93400,94400,95e3,94700,94200,95400,96400,101300,102700,105800,98200,99900,98300,104e3,103300,106500,107100,108600,108100,108400,110700,111200,114200,110800,113900,113900,115e3,117900,117400,120400,118400,120800,118500,122900,121100,125e3,126300,130800,131800,124700,125300,122300,127300,124400,123600,124900,126100,134400,136600,133800,129800,128100,132e3,133800,131800,129200,
394685,"Homosassa Springs, FL",241,143e3,139500,144300,138e3,133400,124400,122100,126200,125100,123700,113800,109800,107700,108100,108400,106e3,103200,99900,99300,97300,96400,102500,109700,111500,104800,98e3,97800,97100,93100,82900,81700,82100,87700,88200,86e3,88600,86600,86100,80600,80500,79400,81100,79100,82100,81600,83600,83900,85700,84300,83800,81800,85800,87500,89e3,87200,84500,80600,86300,87300,94100,90500,94900,90600,91900,90800,96600,96500,96300,97200,97300,93200,88200,87900,92800,97600,96600,97500,94300,95800,95900,96100,96100,95900,97600,98800,99300,99300,99900,101100,103800,103500,106e3,106700,109400,109600,116400,118700,120100,115300,117500,114900,113800,113300,115700,120500,121600,126e3,126e3,127e3,127400,129300,131300,132200,127300,130900,132e3,137700,137500,138300,141e3,142800,143200,140900,137e3,137600,136600,133800,133300,140100,146700,150500,150500,153800,159300,
395182,"Valdosta, GA",242,125e3,121400,120900,114600,115900,117500,119200,116300,117400,119400,120800,135300,134200,139200,122100,124300,118500,117700,116600,118200,116900,121300,124300,134100,129800,126400,120200,120700,124800,120500,124200,121800,128e3,127e3,13e4,124800,119100,114300,121500,121100,115900,105300,102800,104700,116600,117100,125100,115400,118800,113300,115100,112500,112900,111400,112500,106700,111e3,118800,121800,118400,110900,109900,106800,105700,105600,106800,108600,111200,112700,109100,109800,117600,118400,115200,104200,105200,106700,108600,109e3,108400,106600,106700,104500,104300,106e3,114e3,115300,114400,119500,124100,124300,113900,108300,114800,122800,126100,119100,116e3,118900,119100,118e3,114300,116200,114100,121300,121800,120500,120800,120300,122e3,121200,125300,127300,123700,120200,122500,124100,125600,125700,125200,127900,126700,130300,13e4,135700,132200,136900,134100,137200,138300,147600,154300,148e3,139900,
395117,"Springfield, OH",243,83100,80900,80700,75800,77300,78500,80500,78500,75600,70300,65100,58200,63200,68100,78400,79300,75800,77400,78900,86700,88200,86400,84900,74800,73500,73e3,74400,75800,71200,71e3,63900,63400,66e3,65400,64400,53900,58600,59400,67600,63400,68600,69200,74200,73400,73e3,71900,65700,67800,72900,79200,76200,72600,70300,77500,75500,75700,70500,71800,73300,73500,7e4,66900,67900,72800,75900,79600,78300,77600,74800,79700,79900,83800,78700,82800,82600,85100,85100,83300,85500,83400,86500,81200,81700,73500,78600,81300,87100,89100,85400,86100,80900,85100,87200,90900,91500,91200,94e3,91500,94400,92e3,93700,92300,95700,97500,105300,106800,106200,99200,98800,96800,98e3,93900,96300,97100,100600,100500,95900,93400,93500,99300,103400,106500,103600,99900,1e5,98600,101400,98800,105700,107700,108200,110300,112e3,118800,115600
395079,"Vero Beach, FL",244,178e3,173100,170500,169e3,164800,168e3,163800,163900,153600,149600,136600,139500,136400,137200,132300,133100,133900,131500,133200,130600,133600,121300,130900,120100,126600,110500,112500,113900,121400,123700,116300,114200,112200,118e3,115300,115600,111700,113900,117e3,119100,116500,120600,119e3,117800,110300,110200,120600,116600,119600,115900,125500,125500,119200,114700,118400,128300,128800,135800,142500,146900,140400,132400,125100,125300,122700,143400,142800,14e4,127100,128900,130700,133400,138e3,138900,141400,134400,135300,127800,14e4,145100,152100,150700,154200,153400,153800,153200,157300,159500,158700,162700,164400,178500,179400,173700,164300,163600,167900,167100,166400,171500,177200,183300,179600,181700,184400,188400,187600,183600,187300,187100,194400,196100,203100,201700,200300,196500,191700,197900,201500,213600,207300,211800,206e3,207400,203700,212300,214200,214500,214500,217400,220400,211900,219700,220800,
394900,"Napa, CA",245,487800,470100,463500,440600,417500,425600,429e3,426600,399100,388200,381200,355100,332400,309100,323200,331100,339600,346e3,346800,351800,350900,361300,402900,381600,365900,323200,338100,357e3,359600,378100,362400,355100,317500,315800,318600,333700,332600,332400,329400,334400,322400,334200,331e3,332700,310500,312200,329500,339600,338800,327100,331700,336400,355400,364900,367100,377100,373400,376800,371200,398400,410800,418900,419200,451500,458100,487200,463300,473600,452600,461900,462200,455800,480300,473900,497100,485600,506600,505300,518300,515800,530700,507800,513200,484900,502e3,516600,542800,557900,564500,569800,583500,577600,579300,562100,547800,550500,556500,575800,578e3,577400,573500,574900,583400,592e3,592100,600600,620500,634300,643100,638700,630600,625700,610600,627e3,615500,624200,618100,638400,657100,656400,649500,628600,632700,655200,671700,704100,688800,679500,658900,,,,,,
394368,"Battle Creek, MI",246,,,,,,,,,,,,,,,,,,,,,,,,50700,52500,50800,55800,59100,59700,51200,48800,44e3,43600,44600,55700,53300,54300,52800,59500,62300,56200,53700,48500,47600,44900,45600,49700,54400,48900,43800,43100,47400,50900,49900,52500,52e3,6e4,52900,53800,47800,57600,59900,59400,60200,62e3,66200,62700,65700,59600,60100,61e3,65e3,68100,67500,69100,66700,67200,71200,77600,77100,77100,79700,82800,83700,78500,75e3,79700,82300,83400,78e3,80900,79500,84e3,8e4,85e3,86900,91700,90900,88500,87100,92e3,93500,86500,84400,85700,96500,99500,98200,92600,95600,97800,104700,100300,95100,92100,96400,97400,101400,94700,98900,99e3,104100,107200,104500,104900,103100,104200,99500,100200,108300,107700,105200,100200,109300,
394719,"Jamestown, NY",247,,,,,,,,,,,,,,,,,,,,,,,,,,,68400,69600,67500,72400,74e3,74800,73500,72800,75800,77400,76900,76500,74900,72300,65800,66500,70800,77400,74100,75300,70200,77200,75900,75300,72600,72300,75300,76600,72500,76600,73200,75700,75100,79700,83800,86200,83400,83500,80600,79300,72100,69100,68100,71800,70600,71900,71e3,76800,79200,80500,73600,71700,72e3,74400,73700,74700,76600,76600,74600,73e3,74700,73200,72400,76900,78300,82100,78200,77e3,76200,76600,77500,74500,71800,71900,75800,76400,77700,74800,75600,75e3,77500,78400,77100,73700,72100,72800,74500,75500,83e3,83300,84100,76e3,73700,71100,73500,83100,86500,87100,81900,79400,82e3,80100,84600,85600,84200,79500,75400,77900,
394577,"Eureka, CA",248,292900,286300,276100,275500,263900,270600,263900,269200,266800,265200,266600,253800,252900,257600,266400,263800,252400,243800,246200,240100,243900,235300,245300,236e3,243800,241100,248e3,243100,229100,223600,220300,227100,233200,232400,238900,226300,229100,222500,232100,232200,237200,226200,225900,220200,225e3,220300,219400,227500,221500,227800,216600,225300,215800,217500,210400,216800,223600,224900,225600,222100,222300,223400,224600,233900,235900,234500,232300,232700,233500,234700,232900,232e3,220400,220200,227900,242100,244200,238600,229400,231900,243200,256300,256900,252100,245500,240900,237300,241700,245600,247700,250400,246800,247700,253600,258900,263200,265100,273100,274300,271600,273800,274900,278600,277800,281700,281700,288600,287800,29e4,290600,287200,292200,286500,297300,297400,298200,305900,300600,302700,29e4,293600,292800,293800,296400,292900,298600,298e3,306400,305400,301600,304100,304e3,300900,300200,300300
394595,"Flagstaff, AZ",249,330500,333200,309400,307800,292500,292800,286200,285e3,289600,293700,297600,302100,301800,311700,296e3,289600,269800,269900,261500,270100,258600,259900,264700,279800,278600,264100,249100,251400,245600,246700,245400,239300,226100,223800,229600,241100,226100,223100,212600,213700,234400,236e3,244300,259700,259500,255200,217800,228600,229400,235500,217600,216900,221200,228100,228e3,227200,224400,233400,231700,245600,242600,237200,233500,244300,251500,255600,255900,262700,259400,261200,246400,250800,249e3,263700,265e3,266400,268700,278100,276700,270200,264100,259e3,264800,281200,285300,286300,275300,272500,275600,269600,275800,278100,279500,291300,294700,299800,291900,293300,294800,295100,294e3,298e3,295600,297100,302600,308200,306600,315e3,322800,326500,319700,319500,323900,322200,325800,329300,340100,342300,346300,343100,348200,356700,362100,358600,342800,326e3,322200,336400,35e4,349600,335800,345700,350300,,
394756,"La Crosse, WI",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154800,154600,141e3,138200,106e3,113200,109700,140900,143600,145700,147500,150500,155500,153200,153900,150800,156200,159500,160600,163700,164e3,158300,156700,155400,160300,162e3,162700,163400,160100,161300,161600,163600,164300,165100,168900,169700,171900,171300,172900,177600,177300,179500,176600,179500,175200,173100,168900,171200,174e3,181800,188500,195900,
394783,"Lebanon, PA",251,145500,143600,149200,140200,139900,136500,136400,135900,134200,132400,124200,124800,131200,139e3,145600,140500,141700,134400,135500,133200,136600,136500,145900,146500,152400,149800,150300,148e3,144700,140100,137700,134100,141500,141400,148300,139500,132500,126900,132800,141600,144200,137500,131e3,125500,125700,129500,133e3,134900,140300,139800,143100,135800,140800,138900,139900,132800,129600,129800,136400,145400,148200,146500,145900,150600,151300,145800,141400,141800,143300,148100,146500,146800,143300,143100,139800,135700,137800,139400,14e4,131300,134400,133100,146300,141300,151300,145400,146800,139e3,138200,140100,141100,139900,138100,136600,137600,132300,133900,134300,141300,140400,141600,143e3,143100,144800,145100,147600,148800,150500,151200,152100,153800,154800,152700,153300,153200,15e4,149700,151700,159100,157900,155800,154900,155300,156100,158600,158900,16e4,155e3,156300,158900,166e3,166e3,168600,166300,
395098,"Sierra Vista, AZ",252,185900,178200,174e3,167e3,171600,170100,165800,152900,143500,138e3,145200,145700,160500,157800,162400,165400,169800,173600,170500,171600,167700,160400,157500,154900,152600,150400,150900,155500,150700,150200,145500,142500,134500,129200,133200,135900,128700,120900,121500,126200,133800,133300,134200,134200,140400,143e3,128600,120600,115800,123600,120500,125300,133200,130400,131900,124100,131400,125700,126500,118200,119100,122600,127200,129500,121700,123200,121100,121700,122200,119600,119800,118800,122e3,126e3,128700,127100,123900,112900,114900,113200,119300,117900,119e3,121100,123200,119700,120800,118100,125100,127500,129e3,130100,130900,135600,129300,126700,119900,119100,117800,116900,122200,127100,126500,125300,120900,123100,129500,131700,128500,125100,129300,133500,132800,125600,125200,128e3,135700,136700,139500,140900,143600,139900,138300,143500,149700,152100,154900,154300,158400,159e3,165500,161700,158300,153600,161900
394983,"Pittsfield, MA",253,211e3,212e3,202500,209e3,192900,187300,177700,179400,178200,185400,171300,170800,169900,175800,175300,175100,176100,187300,179700,181700,172900,179100,176200,171400,171200,179100,181400,181e3,181100,184200,179900,177200,178300,192700,189200,186800,169600,179600,178e3,194600,183800,19e4,176100,181200,173e3,169300,162700,150200,147800,146300,157200,160100,168600,169100,175300,171200,173900,184400,18e4,179500,169400,166200,160200,155200,164700,169e3,180100,176600,197700,190400,198900,185200,191400,189100,187200,177200,173400,170800,167600,169800,167600,181400,178700,174100,167300,167400,177200,186200,194600,195700,184500,180500,181400,181e3,174100,172500,166800,173400,172100,183300,178700,176500,181e3,183100,188600,184800,190700,191200,187200,195e3,197500,199100,190500,193400,195100,199500,191200,189500,186800,184e3,184100,179800,178600,185100,193300,208400,206400,204e3,199800,198500,194100,184400,189500,198600,209300
394712,"Jackson, TN",254,9e4,92e3,89400,89500,87800,89100,84500,84600,82600,84200,82e3,85e3,86700,88900,87e3,85500,84e3,83900,86100,87100,88300,90400,86700,87800,89200,93300,90200,83600,81100,78900,81e3,81600,87100,84600,88700,88400,86400,82900,83500,81500,79300,75500,78200,85600,84e3,86800,78800,81900,81200,86500,84600,85500,83200,87200,87900,85200,82800,84300,87700,91500,87500,86600,78600,82500,83300,85500,85700,81500,90100,87700,90100,85500,85600,86400,84600,85100,84200,82400,80700,83800,86100,99700,100400,99500,90200,91900,94300,94600,92100,95e3,94e3,97500,90600,93800,89200,93e3,90700,92e3,96600,95500,101500,98300,100300,95100,100100,98800,93100,9e4,93900,103500,105600,107100,105800,110700,114200,118600,115200,116200,119500,115200,119200,117900,124800,116800,123100,119100,120900,119600,122900,127100,126300,127900,13e4,127e3,
394633,"Glens Falls, NY",255,159100,153300,154500,150400,145600,139300,140600,140700,148900,149900,151400,148100,141500,132e3,130700,135e3,142e3,137700,141800,142100,146700,140900,141600,139100,139300,131400,131800,134300,139400,137900,136500,140500,142300,147600,149800,149500,144900,136900,140400,145300,154800,148300,134900,129700,140100,146400,153900,149e3,149700,143500,144e3,142600,142700,144600,155800,155400,154100,150500,152800,156500,151600,148900,143100,138400,135400,139500,147400,152700,155800,154900,153100,148600,150200,152800,155700,155600,152500,151e3,153500,157800,158400,149700,148e3,152100,150300,152500,147e3,156600,156900,156300,156400,150400,151800,149100,154800,154800,157500,145800,147700,148200,156800,154400,152300,151300,149100,153400,151100,150300,144900,147e3,151200,150900,154100,158500,156900,153600,147800,150600,150900,149400,153500,149400,150200,151900,157700,163200,167300,167900,170400,162800,174e3,166900,165700,158500,168e3
395232,"Winchester, VA",256,207700,197100,192100,188e3,184600,179900,175300,174e3,183e3,186300,188e3,175600,169400,162600,158400,159e3,160500,158300,154500,155400,164900,164400,164500,16e4,161700,164100,158400,157400,152600,158600,154200,157800,164400,167800,162200,157200,160400,155800,146400,149100,157200,164800,158100,153400,163300,165700,168500,155900,170500,176100,175600,166800,169500,171700,172600,177900,197500,195500,192e3,176600,180800,178300,181300,183600,188400,194e3,194200,196700,204500,196700,190800,181500,185800,182200,187e3,198600,204700,199200,188200,185e3,187300,192800,198e3,204400,204900,208100,203600,206800,209400,204900,199400,199400,202e3,206300,207500,213700,224e3,224400,224200,211900,212300,211500,222300,224e3,233200,234900,248900,243200,232500,221400,221700,224900,220200,226300,232e3,236300,232700,232900,236600,238200,244e3,251400,248900,245400,234700,232300,233300,232e3,246500,242700,243800,234300,236400,242200,
395120,"St. Joseph, MO",257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107500,111200,125900,129300,124700,113300,115700,118200,125e3,118700,109600,108e3,112e3,115200,126800,126700,136900,126e3,12e4,106800,97800,101800,103700,104e3,98e3,97900,97700,98800,106100,110700,111600,105800,108700,108900,110800,110100,112400,111800,108800,121100,122200,119400,109800,110700,118500,122300,125600,121900,119500,115800,121200,121600,119700,116600,12e4,124800,120900,117400,115900,119700,121600,126900,122400,116300,105300,111e3,115800,129700,126500,131e3,119e3,123200,121200,126700,128800,134e3,140200,140800,
394321,"Altoona, PA",258,,,,,,83800,88400,84900,84500,79600,79800,79e3,95200,99700,102900,84300,84200,77300,83300,80800,89400,87200,93400,87600,89600,90700,96200,91500,75500,75300,77300,83500,83300,84700,90800,89800,85700,80300,75900,75900,82700,78100,78300,80900,91500,91800,87700,89100,96e3,88e3,89300,89300,97400,88e3,87700,89400,94700,92800,89200,83500,87800,91500,96400,95300,95300,97900,97300,93900,95200,94200,93300,83400,83e3,83300,93100,91300,89100,86800,89600,89100,88200,84400,88400,88700,9e4,85200,84400,86400,89e3,89900,92400,98200,99300,99700,95300,96400,92400,93500,94500,97100,92400,91100,86e3,91400,91e3,96300,94400,98500,101200,98200,98100,97600,107600,111500,108700,1e5,97300,99100,108300,105700,106400,103800,100400,94300,88200,87900,92200,101300,110900,107600,98900,92900,92900,100800,
394802,"London, KY",259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122e3,127300,128400,128600,125300,132900,125700,120200,113200,124100,126800,126800,126400,128100,128100,121400,123e3,124400,126800,125900,114300,113300,110900,129e3,128400,131400,128e3,123300,128500,121100,129e3,115500,121300,119e3,129900,125800,128900,128800,134500,130400,128400,129300,129300,127900,119600,119400,121200,125400,131100
394800,"Logan, ID",260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168100,169700,167600,170700,175500,175700,177200,175800,179e3,171300,169800,168300,172500,175e3,179700,181800,189100,186800,179300,173600,167800,177600,174200,181100,177800,178400,176300,179700,181e3,183700,181100,180800,173500,173600,176400,185500,188100,187300,188e3,184100,183600,181600,186200,183500,183500,184800,194600,196700,194100,188500,197200,197800,200200,193700,193700,194200,193200,195300,196800,202200,204700,205900,205800,208600,210500,217200,221e3,226300,229500,232300,233100,233300,238300,239200,24e4,238800,247600,250200,252600,249100,256500,266700,264400,261400,
394824,"Mansfield, OH",261,,,,,,,,,,,,,,,,63100,62900,55800,57900,60900,69600,75e3,76300,78400,72900,73900,71900,76600,71800,66900,63200,62200,64200,64800,68700,70900,65e3,64e3,63500,69300,67800,66600,58e3,55900,57900,65800,68400,67500,72100,75800,77400,68700,67900,62600,61900,60800,65200,70400,69300,75500,83200,82900,75900,67700,67900,68800,71500,73500,74100,63800,64500,65300,74500,80200,80900,78600,77300,75200,77500,75e3,77200,77600,83100,88700,90700,86700,80600,85e3,84500,87500,83300,85500,86400,87300,95100,93e3,95100,86900,86500,85300,84900,87e3,86300,87900,86700,89300,86900,84800,85100,91e3,96e3,96100,100200,99400,104200,99100,98300,96600,98e3,101300,109100,104700,101800,93e3,95700,99600,96500,95400,96900,103100,104400,111700,110300,114400,
395217,"Weirton, OH",262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87400,90900,86900,81500,78100,77700,67400,70900,77e3,82500,83700,73500,78e3,75400,81600,74600,76100,75100,8e4,80300,81300,77800,77e3,77400,74400,72100,74e3,74200,78200,77900,81500,81700,81300,81600,81700,80600,83400,86800,92200,90900,85600,83300,83700,82400,80600,80300,88e3,89900,96500,91300,89300,81800,88500,90600
394661,"Hammond, LA",263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133300,129200,133200,138500,142500,137600,139900,141300,137500,138300,141400,144600,141100,137500,141500,140900,144300,148600,152e3,150700,149700,148400,149700,149500,151700,156400,153900,154600,155200,159600,159600,150500,150400,151600,157600,158e3,163600,167500,163900,153800,
395128,"Staunton, VA",264,,,,,,,,,,,,,,,,162900,155300,165100,164500,165900,154400,152200,138700,144300,142200,154300,153e3,154900,151500,151900,151800,157600,148500,148200,138700,143e3,141700,148400,147400,146e3,143e3,147e3,153e3,152100,146500,136800,137900,143800,144300,152200,15e4,153800,146400,151200,157200,157300,162100,156300,160100,151500,155400,153600,156200,153100,153500,153200,154900,153800,155100,164e3,169200,169900,165400,160700,166800,162300,164400,158800,161e3,159600,163500,160400,157600,153900,152200,154600,150600,164200,169500,174200,170600,169700,166800,158500,161900,167100,171400,170300,166700,168e3,166300,165600,163100,166e3,170600,172e3,164100,161400,159900,166800,167500,172200,168500,169400,167600,170300,166900,172e3,172600,176e3,177600,179900,182800,179600,175500,179500,186e3,187100,185100,177400,180200,178800,183400,187700,191400
394890,"Mount Vernon, WA",265,285400,275900,264700,263700,259600,256400,248100,254e3,253700,263800,261200,265900,251300,241600,223700,228300,232500,230500,227400,235300,243e3,232700,23e4,232700,238200,236e3,235300,241700,234200,234100,225200,230900,231400,237900,228900,222700,218700,209e3,206100,191500,204400,201700,211300,211200,209e3,203500,192600,187300,192100,204200,204300,209200,199900,209e3,207900,216900,217700,214100,206400,205700,206100,213400,214400,228e3,228300,232700,223300,226800,227400,228e3,222900,219e3,218100,219900,221800,222600,214300,215100,214700,223500,223700,234100,240900,245100,241700,242900,241400,243700,244700,249100,251600,253400,261100,263300,259900,255500,256900,260100,266300,268500,270100,268700,268100,270500,268100,269700,28e4,289500,295300,293200,292700,292500,295300,290700,298300,300700,309e3,304200,308600,322700,328e3,323900,320700,322300,328300,319400,320800,328200,346100,346800,339700,333e3,337700,349100,355100
394307,"Albany, OR",266,177e3,176300,167700,163500,163e3,160300,163e3,157300,157900,158100,159400,164400,158200,162300,159300,158900,153500,148700,15e4,147900,150800,149e3,146e3,143100,144300,150300,151800,148900,147300,141200,145400,138100,135900,134400,137200,136600,131700,134100,136200,135100,131300,125900,127500,126800,136300,140400,137e3,134300,129900,136400,140500,142200,145100,143700,140200,138900,138500,143300,144700,145800,148500,147300,149200,146300,148300,150700,151200,151400,148600,150800,149500,151e3,150800,152200,152900,157200,160700,161400,161900,156400,155700,162800,163400,166800,159600,169500,169100,172300,168300,169500,170200,173500,177300,177e3,180700,178300,177500,177300,179e3,182800,180100,182e3,184600,191400,193300,191200,191100,192200,201600,202500,205600,201e3,207900,209900,212100,204300,209600,220300,232e3,237900,237500,240800,234600,231900,230400,235800,240300,240100,240400,246900,248100,257800,253400,259500,250500
395213,"Watertown, NY",267,132100,129300,123e3,115400,116600,117200,123200,122500,122800,119300,127900,135900,142400,139400,135800,127700,122e3,116800,126600,127300,125500,121700,120100,129900,141300,145200,132300,115400,113100,113200,126300,128700,137100,128300,128800,127100,130300,129800,129300,127800,133400,132400,136200,131600,136300,128e3,122900,132600,147600,151700,137400,122900,126700,129500,138200,142800,147500,142800,133500,134300,143500,151400,148900,141400,137600,136900,137400,135e3,130100,126100,133900,140700,138800,127800,121800,123400,128100,13e4,130100,13e4,135e3,137e3,136900,128900,133100,141e3,147700,148100,141100,137100,132800,128600,125400,125700,124600,116200,105100,100400,104200,112900,113500,118700,127700,142300,140800,130100,121e3,121800,135100,134e3,137100,119100,119e3,111900,119500,122600,131300,123e3,122500,124900,124700,128800,126100,125200,123500,120400,136e3,130800,124300,,,,,,
394474,"Cleveland, TN",268,101500,110400,109e3,105700,104200,104e3,104700,100300,97200,92800,87600,89100,91600,96200,95200,100100,107700,114e3,113200,111300,109600,105300,101100,101700,105200,103700,100200,97800,99600,102900,103700,101800,99900,100300,102600,98700,96400,96400,96e3,98200,98800,99300,96100,100100,110700,114e3,107500,98900,97200,105500,109800,107400,100900,97800,105500,109100,113500,109700,109900,112900,115700,117200,109400,100600,105200,110200,122200,118600,118600,117400,116800,129500,128e3,129300,116900,117700,117400,118100,118700,116600,116300,117700,121100,119900,124100,121e3,124600,123700,126100,125800,126e3,124400,124400,123600,127100,127300,127500,127400,126300,128200,128700,130800,13e4,132800,133500,134500,134700,133600,134600,138400,144500,140900,136900,135700,138400,143300,147300,150900,148600,152500,155300,156600,148500,147800,149e3,15e4,154800,154700,161700,161600,160200,158800,157300,163700,159400
