SizeRank,RegionID,RegionName,RegionType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04
509,394759,"Laconia, NH",Msa,,,0.9107858286545332,0.8567205872799324,0.9046215046215047,0.9313556398758193,0.8823183289202706,0.883367839889579,0.8912227313535509,0.8722222222222222,0.9223744292237442,0.9042966042966043,0.8598549942845399,0.8817635270541082,0.8560411311053985,0.8700269991264988,0.9094229364499635,0.8842105263157894,0.901104828411601,0.8894472361809045,0.9010536398467432,0.8849269631126109,0.8843540784128567,0.8688490098954023,0.8816753594195306,0.8266666666666667,0.8842105263157894,0.873015873015873,0.8685960676095206,0.923949299533022,0.888030888030888,0.8959349593495934,0.9062385689168938,0.9057398630858347,0.8990253536162263,0.8888888888888888,0.8837015423092955,0.8789808917197452,0.8934953538241601,0.8902691511387164,0.8990677580718509,0.9412097230073487,0.9327424120333065,0.9203619909502263,0.9269423100378095,0.9176611821199068,0.9128791685209378,0.9207594148770619,0.9211059173168266,0.9107806691449815,0.907563025210084,0.8951624457620637,0.9412360110146647,0.9300579939459712,0.93,0.9536741069407344,0.9387717532225909,0.9199670544768231,0.9370730644004739,0.8855738855738856,0.8781362007168458,0.9307881773399015,0.9451970443349754,0.929910218691772,0.9482437275985662,0.9550347725083741,0.9624008278716799,0.9397006369426751,0.939919668766367,0.9304319087005171,0.9048235688400266,0.9220778380636319,0.900562851782364,0.903040356595788,0.9402018856708024,0.9342600392608714,0.952655018021287,0.9513274336283186,0.9612625538020086,0.948103218083882,0.9559804357492219,0.9414225941422594,0.9457253230423711,0.9223363591732043,0.9403761504601841,0.9475144813059505,0.9381802137714328,0.9640102827763496,0.9643835616438357,0.9724022967216152,0.9699200762832044,0.9483546839588263,0.9507478228910373,0.9547153375845825,0.9562255215320483,0.9552302306974263,0.9387840376175549,0.9542407980940558,0.9419354838709677,0.9760765550239234,0.9844961240310077,0.9795748228428511,0.9713172554826881,0.9701772543813064,0.9484066767830045,0.9604802401200601,0.9267372603244838,0.9486675404106597,0.9214659685863874,0.9454576867028228,0.9614740368509213,0.9689726599563929
510,394365,"Batavia, NY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9417304296645085,0.9769850402761795,0.9580163426317273,0.9734854854854855,0.9606986899563319,0.9305494477160181,0.93749375,0.9431204013612644,0.9154091307853549,0.9593538329256789,0.8748299173780556,0.9575093867334168,0.9593878752207181,0.9980426272292301,0.9605284598703919,0.9628041305592816,0.9510006901311249,0.9316002070892963,0.9352881698685541,0.9591836734693877,0.9451445515196442,0.8944297082228116,0.9674667874396135,0.9705882352941176,0.9817273759902179,0.9820364329030484,0.9869201271348358,0.9593967771705654,0.960195530726257,0.9291904267980823,0.904774386029683,0.8757297748123436,0.9262689885142645,1,0.9525215801056145
511,753910,"Oxford, NC",Msa,,,,,,,,,,,,,,,,,,,,,,,0.9059930695419942,0.9333333333333333,0.9305289993626513,0.898848779971418,0.9348959888042141,0.9456349206349206,0.9414634146341463,0.9481481481481482,0.9314285714285714,0.9776751347190146,0.9306654257794323,0.9247397918334668,0.9103330256764051,0.8861494537932035,0.9159626500666963,0.9748953974895398,0.9649749821300929,0.9208886806755223,0.962278675904542,0.9485200283129511,0.9403418565869928,0.9336031302087748,0.9545804464973057,0.9581375558925225,0.9625404857424233,0.9514237685598401,0.9310728182323513,0.9454545454545454,0.9236408003904344,0.9254271961492178,0.9723076923076923,0.9458823529411765,0.9531319495922905,0.9609186683522967,0.9554309445469866,0.9665271966527197,0.9320260577745607,0.9478211960288483,0.943894453515083,0.9794690196989048,0.9587374037379381,0.9784939014883487,0.9674728940783986,0.9754385964912281,0.9740961176671799,0.967741935483871,0.9644970414201184,0.9818451278251205,0.9721229449606862,0.9567297238530115,0.9688085655473286,0.9628116215073543,0.9700992001890187,0.9743464381944831,1,0.9895056895812797,0.9805649571385158,0.9788359788359788,0.9866079078534655,1,0.9876543209876543,0.9683666881859264,0.9930244442051922,0.9646153846153847,0.9677028101802757,0.9818181818181818,0.9792709077912795,0.9968201488311899,0.9868385448799126,0.9815024537561344,0.9873248832555037,0.989724175229854,0.9802403359770899,0.9678599272349273,0.9823658180918915,0.9648682006523848,0.9841121495327103,0.9866666666666667,1,1.000107550010755,1,0.9874213836477987,0.9941520467836257,0.9783592571398845,0.9860304465125682,0.9930694357385309,0.9874591685929743,0.9851470142467414,0.986016041750877,0.969809096039236
512,394923,"Norwalk, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9403761504601841,0.9488510007412898,0.9780044722029455,0.9559198542805101,0.9906754221388367,0.9632694308757878,0.9578608780708024,0.975,0.9547738693467337,0.9449311639549437,0.9294871794871795,0.936689503902564,0.9473684210526315,0.9568480300187617
513,394750,"Kinston, NC",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8925042689748572,0.909029460811562,0.9226947249396998,0.9528346831824679,0.8879001300720155,0.9076539898457707,0.9021078956770275,0.9336445481827276,0.9207734511734618,0.9006587615283268,0.9106918238993711,0.9459681052347058,0.9090909090909091,0.9159989060577054,0.9350779071042625,0.9504752376188094,0.8875379939209727,0.9449694274596998,0.9177102854357363,0.9437770928839928,0.9384775808133472,0.9095875959747759,0.9620537963194251,0.92880978865406,0.9494163424124513
514,395131,"Sterling, IL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9068686352682488,0.8787541713014461,0.8678237650200267,0.9090909090909091,0.9137739292648912,0.9310344827586207,0.9141083132114523,0.9118541033434651,0.9215376513954713,0.9021739130434783,0.9442453747206485,0.8823529411764706,0.9047237790232185,0.8514285714285714,0.9034627136700502,0.9621802002224694,0.9267333679596876,0.9232798863405725,0.9454545454545454,0.9274369102134379,0.9296875,0.8633009947086236,0.9105426892499136,0.9163127802235984,0.8534432018834609,0.8916666666666666,0.9218436873747495,0.9342560553633218,0.9554140127388535,0.9490333919156415,0.9336941813261164,0.9358108108108109,0.9125475285171103,0.9443826473859844,0.863013564243764,0.9099181073703366,0.9007512520868113,0.8854427213606804,0.951188986232791,0.9472972972972973,0.9413329413329413,0.9523809523809523,0.9576515880654476,0.9138972809667674,0.9250429234717861,0.9333333333333333,0.8884263233190272,0.8695652173913043,0.8624520649028422,0.9399075500770416,0.9067357512953368,0.9449311639549437,0.9492891390452366,0.9459985260257168,0.9367199291622226,0.9345794392523364,0.9627080146479395,0.9150326797385621,0.9276643060273438,0.8965968586387435,0.9209645010046885,0.9066666666666666,0.947061446625655
515,394540,"Dublin, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9149425287356322,0.9630996309963099,0.8971704623878537,0.9259670964873277,0.8777890700030259,0.9233992960652364,0.9376693766937669,0.9355383230767085,0.875,0.8909167529399273,0.9010218463706836,0.8577555396711937,0.8445691647408387,0.916767189384801,0.9362101313320825,0.8880310923924961,0.9076682316118936,0.867244829886591,0.9453508752948305,0.9299740644683216,0.9149392423159399,0.9104704097116844,0.9124354534961424,0.8776978417266187,0.9261576971214017,0.9019607843137255,0.9659233354659595,0.9174311926605505,0.9113424125586758,0.9266830152135204,0.9546596619460941,0.9377408689868342,0.9545454545454546,0.9450738396624472,0.9561586638830898,0.9085521959832266,0.9440361786319955,0.9454148471615721,0.9221400608960417,0.9421888053467,0.9223484848484849,0.9233853850818678,0.8952202347069835,0.9124087591240876,0.8839285714285714,0.9613899613899614,0.9124087591240876,0.9142857142857143,0.9033484008496085,0.89086859688196
516,394989,"Point Pleasant, WV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9064700276189365,0.900946585530764,0.9029678034170581,0.9227348526959422,0.9113924050632911,0.9399128338798732,0.8782706959099205,0.9454949944382648,0.8831918505942276,0.8927094522019334,0.8994890499220721,0.934708272911184,0.9238095238095239,0.9162717219589257,0.8880414312617703,0.8833922261484098,0.9272065514103731,0.8862830365095963,0.8994708994708994,0.9634937134937135,0.8915631569873215,0.8771968957434775,0.8918918918918919,0.9272727272727272,0.9268496759511206
517,395063,"Sanford, NC",Msa,,,,,,,,,,,,,,,,,,0.9322631578947368,0.9319526627218935,0.9137426900584795,0.9344507341921557,0.9168297899366586,0.9069212410501193,0.9180077603205903,0.8771929824561403,0.8997429305912596,0.9170002929401426,0.9333333333333333,0.9052924791086351,0.9127413127413128,0.9004847831941826,0.9061198049979129,0.899526748192178,0.9405902516511997,0.8823529411764706,0.829191952297539,0.8472222222222222,0.887234893957583,0.8857142857142857,0.8349697048418769,0.9,0.9360382889543181,0.870437903804738,0.9369774247491639,0.9178379157936785,0.9112378515231536,0.9298998569384835,0.9119871006156146,0.892017566520279,0.8718642831171686,0.8828300276657537,0.9073359073359073,0.9409409409409409,0.9272727272727272,0.9299781181619255,0.9271310313968231,0.9281777097042584,0.9019567217750044,0.9207281553398058,0.9198512585812357,0.9168443496801706,0.9186182015548425,0.9301255671654702,0.9252613499913875,0.9084749938408475,0.935256032960565,0.9425435765009683,0.9246575342465754,0.906484962406015,0.9326424870466321,0.9468712756793751,0.9298998569384835,0.8924485125858124,0.9465547773647516,0.9600724223365733,0.9390934361343498,0.956501182033097,0.9604146411163309,0.9641781051221961,0.9532888472414767,0.9631019387116948,0.9510418011403166,0.9558794979079498,0.9703026737903054,0.957835534129812,0.9472382375173882,0.9433962264150944,0.963686481303931,0.969026917051054,0.9657767573497654,0.9698996655518395,0.9504752376188094,0.9578947368421052,0.9471649484536082,0.9637235976853242,0.9483333333333334,0.9418614663447463,0.9629629629629629,0.9475267661934297,0.9637448370812299,0.9604496827798572,0.9720015678076823,0.965965965965966,0.9712217988648402,0.9868421052631579,0.9615384615384616,0.9768778401496926,0.9650712850222143,0.96584991870943,0.9562841530054644,0.9666666666666667,0.9952506596306069
518,394591,"Fergus Falls, MN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9454727363681841,0.9470175438596491,0.980339903837713,0.9825242718446602,0.9809736236442861,0.9818451278251205,0.9813084112149533,0.9682804674457429,0.9362366930950061,0.9602813665475947,0.9259259259259259,0.9280544912728821,0.9484126984126984,0.9531751326281013,0.9629629629629629,0.9624765478424016,0.9729744824880413,0.9416766693190555,0.9458490180868003,0.9419869470630892,0.9606587374199451,0.9508915537793099,0.9334823923979877,0.9734991887506761,0.9631521020981945,0.9478672985781991,0.9673115410273516,0.9694415173867229,0.9600782450563159,0.944191190214118,0.9515039901780233,0.9550561797752809,0.9474671669793621,0.9624060150375939,0.9386172114402451,0.9565028273162245,0.9608938547486033,0.9782912750815544,0.9799833194328608,0.9732977303070761,0.9896901021546913,0.945797290680594,0.9733726505088995,0.9493448896583945,0.9689075630252101,0.9587328053355565,0.9291023441966838,0.9520694259012016,0.9454545454545454,0.9346937950708696,0.9471050750536097,0.9908256880733946,0.97911227154047,0.9734939759036144,0.9722550160186044,0.962759567870084,0.9432107969303773,0.9515913802668847,0.9305486383535164,0.9581589958158996,0.9467668802943141,0.9600960192038408
519,395157,"Tiffin, OH",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9178686185398892,0.9399085098665501,0.9341416388102508,0.9759169725133277,0.9555555555555556,0.954253037884203,0.9246920652759584,0.9231035270653829,0.9433962264150944,0.9319455564451561,0.8935499945233037,0.9410483982059763,0.9340937896070975,0.9232053422370617,0.9669780147876725,0.9261333307161618,0.9282934963868816,0.9316813725490196,0.9394682394585585,0.9418004553758614,0.9544365661178544,0.9495575690139353,0.9694177936806356,0.9563636363636364,0.9347851728561107,0.920460761136606,0.9266571807096227,0.9021576571619185,0.9452281905775084,0.9761730720414088,0.9611111111111111,0.9631901840490797,0.9689922480620154,0.9885269780743565,0.9364265405414736,0.9794935657949356,0.9333741699513511,0.9344482610771256,0.9809799953825051,0.9013776801823853,0.9437212533950423,0.9107871904266986,0.9557750538619803
520,394582,"Fairmont, WV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9309309309309309,0.9643492299305395,0.9596742482743592,0.9428571428571428,0.9426339674611932,0.9523809523809523,0.8727810650887574,0.915276851234156,0.871954787493417,0.9292351679771265,0.9363636363636364,0.9457300546986646,0.9490603802957855,0.9535871336756974,0.9646780303030302,0.9463540209880763,0.9519397483357306,0.935727985323549,0.9410003368930173,0.893574297188755,0.9253731343283582,0.9253731343283582,0.9364463772866174,0.9149392423159399,0.9587234042553192,0.9475602907981882,0.9389671361502347,0.9455621301775148,0.9439859616492878,0.9244992295839753,0.9409288824383164,0.9404553031939344,0.9019145553563577,0.9246231155778895,0.9412326896996667,0.9516694110640087,0.9430332421032763,0.9416058394160584,0.9433262711864407,0.9504827688651218,0.9369235836627141,0.9278924327704816,0.967741935483871,0.9512073706988962,0.9388350312191915,0.93125,0.9096655375217999,0.9475526776430949
521,394509,"Crossville, TN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9076923076923077,0.9043907182973692,0.9213637026022515,0.9336445481827276,0.8963873607846851,0.9031571239562415,0.8916102255364757,0.9102137660754706,0.8628601034391087,0.884297007390583,0.9000900180036007,0.8888320171590134,0.9237875288683602,0.9193677470988395,0.9254627313656828,0.9333333333333333,0.9254013220018886,0.9244397603809269,0.9304066783602937,0.9144857760535143,0.9130799755799756,0.9050686155949315,0.8994041344559425,0.9018036072144289,0.9235576923076924,0.9330376627516368,0.921253546456429,0.9191489361702128,0.9527622097678142,0.9192988168891784,0.9421398684997011,0.919732441471572,0.9137055837563451,0.9143666598853198,0.9444444444444444,0.9233501844514278,0.9364908503767492,0.9435804701627486,0.9472715998346424,0.9487269524787763,0.963859887736275,0.957983193277311,0.9693558474046279,0.9415296040269465,0.9483870967741935,0.9435808305524658,0.9507679469565866,0.958810625238194,0.9546689497716895,0.9720987722664027,0.9653500663375165,0.9741969457609269,0.9519049590260668,0.965508323904962,0.9666666666666667,0.9528415769242987,0.963678724187746,0.9533345928584923,0.9547738693467337,0.9548313321898227,0.975609756097561
522,753920,"Sonora, CA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9164370238288215,0.9325867104782768,0.9613899613899614,0.9576505639497765,0.9510620005865409,0.9054472581526689,0.9123106077972889,0.9205020920502092,0.9312179739850217,0.9561128526645768,0.9078467210122583,0.9567877606120888,0.933955970647098,0.958217270194986,0.9746835443037974,0.9622641509433962,0.9617572025153962,0.9553433939020635,0.951188986232791,0.9301226313421436,0.954568752855185,0.9482758620689655,0.961081081081081,0.9455587392550143,0.9592592592592593,0.9706275033377837,0.9836066674725659,0.9725787646027815,0.9719101123595506,0.9616273271031346,0.9485478016733895,0.9532554257095158,0.9664646527756084,0.9491803278688524,0.9527182524492009,0.9411764705882353,0.961204927526477,0.9822424322889007,0.9877421918405525,0.9866220735785953,0.9669889963321107,0.9689434939851745,0.9298272487736214,0.9471766848816029,0.9399821439566529,0.9337483325922632,0.9331103678929766,0.9622641509433962,0.963812497938269,0.9544182862202181
523,394444,"Carson City, NV",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9654934437543133,0.9642599807431118,0.970873786407767,0.9814814814814815,0.9753670035155848,0.9842768405449284,0.9545454545454546,0.9629947635607787,0.9655172413793104,0.9642857142857143,0.9633197480548351,0.9762496190624048,0.9989561586638831,0.9735202492211839,0.9855072463768116,0.9784921369102683,0.9764673311184939,0.9633911368015414,0.9665249639814304,0.9601885804085909,0.9611405070327397,0.9716351981216702,0.959349593495935,0.9741114523913997,0.9827717327717328,0.9777777777777777,0.9890909090909091,0.97608455146764594,0.9771574548526221,0.9822317434314158,0.9835088358535252,0.9639664886869819,0.9746131820827425,0.9632107023411371,0.9652777777777778,0.9663608562691132,0.9871887116760603,0.9825512217096168,0.9855072463768116,0.9833794201378613,0.9612083899586051,0.9834285714285714,0.9740740740740741,0.9802712302227963,0.9846747797788481,0.973384030418251,0.9781427399233049,0.9959478077640003,1,0.99375,1,1,0.9865086809353092,0.9826170485911232,0.974025974025974,0.9782505910165484,0.967741935483871,0.9534542725763961,0.9711375212224109,0.9839017348490706,0.9850746268656716
524,394432,"Calhoun, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.903125,0.9512601424076834,0.8694070713391739,0.9299587992937022,0.9437523593808984,0.9339622641509434,0.9111529206050567,0.9020044543429844,0.9428571428571428,0.9141083132114523,0.9275190649677809,0.9339275372492586,0.9496124031007752,0.9495856343849404,0.9191513616212793,0.9311050492679396,0.933492796656769,0.9212736107200626,0.9588759424263193,0.9763707855494008,0.9612817089452603,0.956423710595012,0.9156721573573015,0.9673115410273516,0.8885298869143781,0.9606986899563319,0.9398190045248869,0.978865406006674,0.9310728182323513,0.8999309868875086,0.9342105263157895,0.9454949944382648,0.9630089902855579,0.9566184649610678,0.9645131938125568,0.9691999397471072,0.9505941213258287,0.965124336268107,0.9417304296645085,0.9662140980626055,0.9539693128752502,0.9454727363681841,0.961639549436796,0.9699547527957622,0.9411418481459682,0.9863429438543247,0.976574158318886,0.9601348149448234,0.9642857142857143,0.9674728940783986,0.9339545008096414,0.9583991574512901,0.9673741540425507,0.9541084050668347,0.973589324853745,0.9858376694454252,0.9639869043288468,0.9711595055915244,0.976448520216757,0.9812782440284055,0.9545454545454546,0.9717223650385605,0.9485710027564556,0.9513590844062947,0.9566841351869374,0.9666666666666667,0.9543662695716262
525,394861,"Milledgeville, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9200246235924796,0.9376915219611849,0.9367493995196157,0.9457204701921054,0.9491349480968858,0.9635838150289018,0.9149392423159399,0.907809896860017,0.9006211180124224,0.8894128484635799,0.9269517525490514,0.9047619047619048,0.9169420035149385,0.9554804170188785
526,395216,"Waycross, GA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9451780795266798,0.9113652609006433,0.9545804464973057,0.9714256660565386,0.9541397353031702,0.9444444444444444,0.940365152110243,0.9602367189650427,0.9037832722043249,0.9371428571428572,0.9066664376155396,0.9595663052543786,0.9512483130904184
527,394933,"Oil City, PA",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.867244829886591,0.8431985609045742,0.8567468567468568,0.8732565191024864,0.8768571226477471,0.9270752521334368,0.904956798544793,0.8771929824561403,0.8836316303286691,0.9051775425378086,0.9167367535744323,0.9115381401247198,0.857254116599911,0.8544973544973544,0.9060385767071503
528,394721,"Jasper, IN",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9575885246457319,0.9206128266146192,0.974025974025974,0.9809269112403821,0.9522657190903565,0.916767189384801,0.9488630920760435,0.9261377174172027,0.9594801086574908,0.9386733416770964,0.9543569596769793,0.9587020404097422,0.9209209209209209,0.9749608074300918,0.9560143594313723,0.92527,0.9355476178047561,0.9457131599684792,0.958904109589041,0.9053402239448751,0.9607686148919136,0.9012539184952978,0.964119124506638,0.9449311639549437,0.9568313306631063,0.9666666666666667,0.9673115410273516,0.9780975219824141,0.9791832687000606,1,0.905511811023622,0.9171762090050027,0.9367155963302752,0.9847961299239807,0.9536450888298958,0.9751859159018333,0.9432989690721649,0.9677491386573329,0.9607336524241228,0.9179487179487179,0.9726386110317233,0.9686791194129419,0.9469304272411943,0.9611320754716981,1,0.9888507207815416,0.9789237210252221,0.9805847427719676,0.9853256938793962,1,0.9403761504601841,0.903010033444816,0.9292307692307692,0.9569377990430622,0.9471780534684606,0.9776386404293381,0.9421219604362383,0.9551383245144756
529,394940,"Ontario, OR",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9374693284283793,0.9885327620838921,0.9759625373256178,0.9584240150093808,1.0183666162160065,0.9624177043753057,0.9312507611740348,0.9757520307651273,0.9467622641509434,0.9649749821300929,0.94,0.9571590611639473,1,0.9833333333333333,0.9388646288209607,0.995442336274826,0.9463148316651502,0.9316770186335404,0.9115384615384616,0.9729353474536788,0.9322033898305084,1,0.9445175438596491,0.9835120036237355,0.9552376188094047,0.9521323973429952,0.9596621957277695,0.9517446882681055,0.9653698161607525,0.9535508849175813,0.9523809523809523,0.9629629629629629,0.9914655679811655,0.911264483627204,0.9468822170900693,0.9801406926406926,0.9802521008403361,0.9619161807215182,0.9780713648746044,0.9865771812080537,0.9863631715547592,0.988092286257424,0.9749651810584958,0.9838095238095238,0.9550406504065041,0.9301426426426427,0.9559537210756723,0.9684052258513665,0.9921336010337634,1,0.9800609432962374,0.9870967741935484,0.9805603201829617,0.9562817519371889,0.9375058594116213,0.9633388950685948,0.9500086364421495,0.9357429718875502,0.9561292287288163,0.963855421686747
530,394967,"Payson, AZ",Msa,,0.8426307856011346,0.9055172413793103,0.8668341708542714,0.8534432018834609,0.7991337112577992,0.8222222222222222,0.8859109627156372,0.7979391796726693,0.8312342569269522,0.9111111111111111,0.8647768569715739,0.8409891056345477,0.8599871061171371,0.8803521408563425,0.8229545454545455,0.8847826086956522,0.8954802259887006,0.8635097493036211,0.8544117647058823,0.9022801302931596,0.8366081871345029,0.8598351001177856,0.8545034642032333,0.832,0.848270692793661,0.892509617560534,0.862890107494424,0.8662092624356775,0.908675799086758,0.9442896935933147,0.905982905982906,0.8978180742016196,0.9041939207387457,0.8597126947160476,0.9338122113904567,0.8909004287756074,0.9039359573048699,0.9087719298245615,0.9024593580658608,0.9277003484320558,0.9430874370544764,0.9375,0.926226358794508,0.9006004002668445,0.9111111111111111,0.9320921897633243,0.9131473757386166,0.9046875,0.8797365099886107,0.95413769422268,0.9379716981132076,0.9470899470899471,0.9384141647421094,0.9365696992156136,0.915525887615974,0.9296482412060302,0.9174311926605505,0.9270216962524654,0.9321984831447233,0.89702331135289,0.9352694924123496,0.9235058661145618,0.9486029665401863,0.9523809523809523,0.9642857142857143,0.9272918861959958,0.9364218827008378,0.9387875220718069,0.9333333333333333,0.9200736058884711,0.9438745189894595,0.925764192139738,0.9273182957393483,0.935064935064935,0.9439859964991247,0.9633365444551482,0.9574846138574549,0.9498207885304659,0.9315412737531708,0.9407355566656621,0.9450814644044032,0.9190635451505016,0.9429680501642281,0.9245283018867925,0.936,0.9498997995991983,0.9540517534899557,0.9475978539202536,0.9541831852358168,0.9700904977375565,0.937950937950938,0.9520192429421446,0.9314454547926814,0.9551372976904893,0.94742152907948,0.949281925360763,0.9406504065040651,0.9572166138476714,0.9499553332142219,0.9725609756097561,0.9615384615384616,0.9663112522686026,0.9556846681392837,0.9534883720930233,0.9390862944162437,0.9435612082670906,0.9318329487179488,0.9307219164778245,0.9523355143584151,0.968011201464807,0.959090909090909
531,395029,"Rochelle, IL",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8452247498180068,0.8926481909160893,0.858396457911021,0.9147670250896057,0.8939974457215837,0.9543178973717147,0.9539693128752502,0.8956021632441726,0.9384776216308751,0.95,0.8921910777733912,0.8917179914886337,0.913847575323746,0.9220189029390186,0.9422936449963477,0.9147866943287017,0.9485628570955009,0.9266123054114158,0.9520163348647269,0.9549920252985776,0.9503239740820735,0.9275823276817039,0.9650180940892642,0.9339619855951449,0.9336446519902157,0.8980263157894737,0.9156346563824946,0.918918918918919,0.923119180009379,0.9437751004016064,0.9545454545454546,0.9345150089132583,0.9502696175731111,0.9386973180076629,0.9251700680272109,0.9694507205376977,0.9335478812899891,0.9187423438138016,0.9477611940298507,0.9380863039399625,0.9283135636926251
532,394517,"Danville, KY",Msa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8646616541353384,0.9292308750687948,0.95783132530120485,0.9390075677746911,0.8857395925597874,0.9226294767147558,0.9499136442141624,0.8853342959869275,0.8855610257917554,0.9242481918538257,0.9149392423159399,0.9380276552131467,0.8782608695652174,0.869461398686111,0.9269472665699081,0.9090909090909091,0.9104453353559432,0.8837343829628292,0.853030303030303,0.90467102871683025,0.9347941567065072,0.924,0.9372822299651568,0.9328358208955224,0.943665173469473,0.9416531808386648,0.9404686510449651,0.9209314065753771,0.9217877094972067,0.9463148316651502,0.9548313321898227,0.9608614213351325,0.9270742686477369,0.8957322551662175,0.9574468085106383,0.9478672985781991,0.9500466853408029,0.9508690414730683,0.9670233551171937,0.9396604568746707,0.9484712272322892,0.903010033444816,0.9352941176470588,0.9465158333563403,0.9486847779215178,0.9456066945606695,0.9604802401200601,0.9582904751278156,0.9592300235424456,0.9535020600353149,0.9545454545454546,0.9251808898239853,0.9394572025052192,0.9295607235142118,0.9127083116883117,0.9399255825236383,0.9373354397051079,0.9693558474046279
